work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,EN,FT,Research Scientist,162170,US,100,US,M
2023,SE,FT,Applied Scientist,216000,US,0,US,M
2023,SE,FT,Applied Scientist,184000,US,0,US,M
2023,EN,FT,Data Analyst,67500,US,0,US,M
2023,MI,FT,Data Engineer,86128,CA,100,CA,M
2023,MI,FT,Data Engineer,61520,CA,100,CA,M
2023,MI,FT,Data Scientist,140000,US,100,US,M
2023,SE,FT,Data Scientist,265000,US,100,US,M
2023,SE,FT,Data Scientist,153000,US,100,US,M
2023,SE,FT,Data Analyst,143000,US,100,US,M
2023,SE,FT,Data Analyst,126277,US,100,US,M
2023,SE,FT,Data Engineer,224500,US,0,US,M
2023,SE,FT,Data Engineer,126900,US,0,US,M
2023,SE,FT,Applied Scientist,227700,US,100,US,M
2023,SE,FT,Applied Scientist,154836,US,100,US,M
2023,SE,FT,Data Analyst,126000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,165000,US,0,US,M
2023,SE,FT,Analytics Engineer,209000,US,0,US,M
2023,SE,FT,Analytics Engineer,112500,US,0,US,M
2023,MI,FT,Data Architect,110000,US,100,US,M
2023,SE,FT,Data Scientist,370000,US,0,US,M
2023,SE,FT,Data Analyst,136000,US,100,US,M
2023,SE,FT,Data Analyst,104000,US,100,US,M
2023,SE,FT,Applied Scientist,214000,US,0,US,M
2023,SE,FT,Applied Scientist,154000,US,0,US,M
2023,SE,FT,Data Scientist,205000,US,100,US,M
2023,SE,FT,Data Scientist,157500,US,100,US,M
2023,SE,FT,Data Engineer,178000,US,0,US,M
2023,SE,FT,Data Engineer,109283,US,0,US,M
2023,SE,FT,Research Scientist,189000,US,0,US,M
2023,SE,FT,Research Scientist,137000,US,0,US,M
2023,MI,FT,Data Analyst,120000,US,100,US,M
2023,SE,FT,Data Scientist,170500,CA,100,CA,M
2023,SE,FT,Data Scientist,118575,CA,100,CA,M
2022,MI,CT,Applied Machine Learning Scientist,97712,IT,100,NL,L
2023,EN,FT,AI Research Engineer,24940,PT,100,PT,M
2023,SE,FT,Data Analyst,154500,US,100,US,M
2023,SE,FT,Data Analyst,131325,US,100,US,M
2023,SE,FT,Business Intelligence Engineer,140000,US,0,US,M
2023,SE,FT,Business Intelligence Engineer,100000,US,0,US,M
2023,SE,FT,Data Scientist,207500,US,100,US,M
2023,SE,FT,Data Scientist,172900,US,100,US,M
2023,SE,FT,Data Scientist,254000,US,0,US,M
2023,SE,FT,Data Modeler,147100,US,0,US,M
2023,SE,FT,Data Modeler,90700,US,0,US,M
2023,MI,FT,Data Analyst,90000,US,0,US,M
2023,SE,FT,Data Engineer,168400,US,0,US,M
2023,SE,FT,Data Engineer,105200,US,0,US,M
2023,SE,FT,Research Engineer,237000,US,0,US,M
2023,SE,FT,Research Engineer,170112,US,0,US,M
2023,MI,FT,Data Scientist,25912,IT,100,IT,S
2023,SE,FT,Data Scientist,134960,NL,50,NL,M
2023,SE,FT,Business Intelligence Engineer,155000,US,100,US,M
2023,SE,FT,Business Intelligence Engineer,130000,US,100,US,M
2023,SE,FT,BI Developer,105000,US,0,US,M
2023,SE,FT,BI Developer,70000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,260000,US,100,US,M
2023,SE,FT,AI Architect,330000,US,0,US,M
2023,SE,FT,AI Architect,204000,US,0,US,M
2023,SE,FT,Data Scientist,167310,US,0,US,M
2023,SE,FT,Data Engineer,121000,US,100,US,M
2023,SE,FT,Data Strategist,175000,US,100,US,M
2023,SE,FT,Data Strategist,125000,US,100,US,M
2023,SE,FT,Machine Learning Scientist,325000,US,100,US,M
2023,SE,FT,Machine Learning Scientist,171000,US,100,US,M
2023,SE,FT,Data Scientist,137000,US,0,US,M
2023,MI,FT,Machine Learning Engineer,155810,US,0,US,M
2023,MI,FT,Machine Learning Engineer,106720,US,0,US,M
2023,EN,FT,Data Scientist,160800,GB,0,GB,M
2023,EN,FT,Data Scientist,132200,GB,0,GB,M
2023,SE,FT,Data Analyst,133000,US,100,US,M
2023,SE,FT,Data Analyst,113000,US,100,US,M
2023,SE,FT,Data Scientist,208400,US,100,US,M
2023,SE,FT,Data Engineer,157550,US,0,US,M
2023,SE,FT,Data Engineer,104650,US,0,US,M
2023,SE,FT,Data Engineer,240500,US,0,US,L
2023,SE,FT,Data Engineer,123700,US,0,US,L
2023,SE,FT,Business Data Analyst,78000,US,100,US,L
2023,MI,FT,Data Engineer,121000,US,0,US,M
2023,MI,FT,Data Engineer,78000,US,0,US,M
2023,EN,FT,Data Scientist,85600,US,0,US,M
2023,EN,FT,Data Scientist,48915,US,0,US,M
2023,MI,FT,Data Analyst,68000,US,0,US,M
2023,SE,FT,Research Analyst,53444,ES,100,ES,M
2023,SE,FT,Research Analyst,45150,ES,100,ES,M
2023,SE,FT,Data Scientist,275500,US,0,US,M
2023,SE,FT,Data Scientist,206000,US,0,US,M
2023,SE,FT,Research Analyst,56359,IT,100,IT,M
2023,SE,FT,Research Analyst,47799,IT,100,IT,M
2023,SE,FT,Data Engineer,102000,US,0,US,M
2023,SE,FT,Data Scientist,228000,US,0,US,M
2023,SE,FT,Data Analyst,180000,US,100,US,M
2022,EN,FT,Research Engineer,16455,RU,100,RU,M
2023,SE,FT,Data Analyst,207611,US,100,US,M
2023,SE,FT,Data Analyst,127876,US,100,US,M
2023,EN,FT,Data Analyst,111000,US,0,US,M
2023,MI,FT,BI Developer,128000,US,0,US,M
2023,MI,FT,BI Developer,81500,US,0,US,M
2023,EN,FT,Data Analyst,43064,GB,0,GB,M
2023,MI,FT,Data Analyst,97750,US,0,US,M
2023,SE,FT,Data Analyst,192000,CA,0,CA,M
2023,SE,FT,Data Analyst,92000,CA,0,CA,M
2023,SE,FT,Data Engineer,195000,US,0,US,M
2023,EN,FT,Data Analyst,132600,US,100,US,M
2023,EN,FT,Data Analyst,81500,US,100,US,M
2023,MI,FT,Data Engineer,202400,US,0,US,M
2023,MI,FT,Data Engineer,147200,US,0,US,M
2023,SE,FT,Data Scientist,239000,US,0,US,M
2023,MI,FT,Data Analyst,54000,US,100,US,M
2023,MI,FT,Data Analyst,36000,US,100,US,M
2023,SE,FT,Data Scientist,176000,US,100,US,M
2023,SE,FT,Data Scientist,118720,US,100,US,M
2023,MI,FT,Data Engineer,95000,US,100,US,M
2023,SE,FT,Research Engineer,240000,US,0,US,M
2023,SE,FT,Research Engineer,157000,US,0,US,M
2023,MI,FT,Data Engineer,165000,US,100,US,M
2023,MI,FT,Data Engineer,136000,US,100,US,M
2023,SE,FT,Data Scientist,272300,US,0,US,M
2023,SE,FT,Data Scientist,222800,US,0,US,M
2023,SE,FT,Data Manager,172750,US,100,US,M
2023,SE,FT,Data Manager,82500,US,100,US,M
2023,SE,FT,Data Scientist,281000,CA,0,CA,M
2023,SE,FT,Data Scientist,181000,CA,0,CA,M
2023,SE,FT,Analytics Engineer,207611,US,100,US,M
2023,SE,FT,Analytics Engineer,127876,US,100,US,M
2023,SE,FT,Research Engineer,225000,US,0,US,M
2023,SE,FT,Research Engineer,168000,US,0,US,M
2023,SE,FT,Data Engineer,280600,US,0,US,M
2023,SE,FT,Data Engineer,158600,US,0,US,M
2023,SE,FT,Machine Learning Engineer,283780,US,0,US,M
2023,SE,FT,Machine Learning Engineer,218540,US,0,US,M
2023,SE,FT,Data Engineer,178500,US,0,US,M
2023,SE,FT,Data Scientist,323300,US,0,US,M
2023,SE,FT,Data Scientist,184700,US,0,US,M
2023,MI,FT,Data Analytics Lead,123040,GB,0,GB,M
2023,MI,FT,Data Analytics Lead,104584,GB,0,GB,M
2023,MI,FT,Research Scientist,185000,US,100,US,M
2023,MI,FT,Research Scientist,137700,US,100,US,M
2023,MI,FT,Data Operations Analyst,65100,US,100,US,M
2023,MI,FT,Data Operations Analyst,44640,US,100,US,M
2023,MI,FT,Data Analyst,161000,US,100,US,M
2023,MI,FT,Data Analyst,123000,US,100,US,M
2023,SE,FT,Data Engineer,200000,CA,100,CA,M
2023,SE,FT,Data Scientist,278700,US,0,US,M
2023,SE,FT,Data Scientist,159300,US,0,US,M
2023,SE,FT,Data Operations Engineer,125000,US,0,US,M
2023,SE,FT,Data Operations Engineer,65000,US,0,US,M
2023,MI,FT,Data Scientist,230000,US,0,US,M
2023,MI,FT,Data Scientist,175000,US,0,US,M
2023,SE,FT,Applied Scientist,252990,US,100,US,M
2023,SE,FT,Applied Scientist,162170,US,100,US,M
2023,MI,FT,Data Engineer,183000,CA,100,CA,M
2023,MI,FT,Data Engineer,122000,CA,100,CA,M
2023,SE,FT,Data Scientist,310270,US,0,US,M
2023,SE,FT,Data Scientist,239080,US,0,US,M
2023,SE,FT,Data Analyst,70000,US,100,US,M
2023,MI,FT,Data Engineer,135000,US,100,US,M
2023,SE,FT,Applied Scientist,253000,US,100,US,M
2023,SE,FT,Applied Scientist,172040,US,100,US,M
2023,MI,FT,Data Engineer,135000,US,0,US,M
2023,MI,FT,Data Engineer,108000,US,0,US,M
2023,SE,FT,Machine Learning Manager,129562,DE,100,US,L
2023,EN,FT,BI Data Analyst,50000,KE,100,KE,S
2023,SE,FT,AI Engineer,227850,US,100,US,M
2023,SE,FT,AI Engineer,180500,US,100,US,M
2023,SE,FT,Data Engineer,199000,US,100,US,M
2023,SE,FT,Data Engineer,159000,US,100,US,M
2023,SE,FT,Data Lead,350000,US,0,US,M
2023,SE,FT,Data Lead,80000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,240000,GB,0,GB,M
2023,SE,FT,Machine Learning Engineer,160000,GB,0,GB,M
2023,SE,FT,Machine Learning Engineer,104000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,275300,US,100,US,M
2023,SE,FT,Machine Learning Engineer,183500,US,100,US,M
2023,SE,FT,Data Engineer,174350,US,0,US,M
2023,SE,FT,Data Engineer,126800,US,0,US,M
2023,SE,FT,Machine Learning Engineer,284050,US,0,US,M
2023,SE,FT,Machine Learning Engineer,193800,US,0,US,M
2023,SE,FT,Data Engineer,232989,US,100,US,M
2023,EN,FT,BI Data Analyst,85000,CA,100,US,M
2023,SE,FT,Data Analyst,204500,US,0,US,M
2023,SE,FT,Data Analyst,138900,US,0,US,M
2023,SE,FT,Data Modeler,168400,US,0,US,M
2023,SE,FT,Data Modeler,105200,US,0,US,M
2023,SE,FT,Data Scientist,147100,US,0,US,M
2023,SE,FT,Analytics Engineer,150550,US,100,US,M
2023,SE,FT,Analytics Engineer,116710,US,100,US,M
2023,SE,FT,Data Visualization Engineer,147100,US,0,US,M
2023,SE,FT,Data Visualization Engineer,90700,US,0,US,M
2023,SE,FT,Research Scientist,120000,US,0,US,M
2023,SE,FT,Data Architect,147100,US,0,US,M
2023,SE,FT,Data Architect,90700,US,0,US,M
2023,SE,FT,Analytics Engineer,125000,US,100,US,M
2023,SE,FT,Analytics Engineer,100000,US,100,US,M
2023,SE,FT,Research Scientist,198800,US,0,US,M
2023,SE,FT,Research Scientist,105200,US,0,US,M
2023,SE,FT,Data Engineer,150600,GB,100,GB,M
2023,SE,FT,Data Engineer,120500,GB,100,GB,M
2023,SE,FT,Data Engineer,183000,US,0,US,M
2023,EX,FT,Business Intelligence Developer,167500,US,0,US,M
2023,EX,FT,Business Intelligence Developer,106500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,239000,CA,100,CA,M
2023,SE,FT,Machine Learning Engineer,149000,CA,100,CA,M
2023,MI,FT,Data Engineer,181500,US,0,US,M
2023,MI,FT,Data Engineer,127000,US,0,US,M
2023,MI,FT,Data Specialist,186000,US,0,US,M
2023,MI,FT,Data Specialist,138000,US,0,US,M
2023,MI,FT,Data Scientist,185000,US,0,US,M
2023,MI,FT,Data Scientist,122000,US,0,US,M
2023,SE,FT,Business Intelligence Analyst,140000,CA,0,CA,M
2023,SE,FT,Business Intelligence Analyst,112000,CA,0,CA,M
2023,SE,FT,Data Integration Specialist,36483,IN,50,IN,L
2023,SE,FT,Lead Data Scientist,36000,RU,100,RU,L
2023,SE,FT,Data Engineer,91270,US,0,US,M
2023,SE,FT,Data Architect,165000,US,0,US,M
2023,EX,FT,Data Scientist,247000,US,100,US,M
2023,EX,FT,Data Scientist,118440,US,100,US,M
2023,MI,FT,Data Scientist,138900,US,0,US,M
2023,MI,FT,Data Scientist,110736,GB,100,GB,M
2023,MI,FT,Data Scientist,86128,GB,100,GB,M
2023,SE,FT,Business Intelligence Engineer,204500,US,100,US,M
2023,SE,FT,Business Intelligence Engineer,138900,US,100,US,M
2023,MI,FT,Data Specialist,87500,US,100,US,M
2023,MI,FT,Data Specialist,62500,US,100,US,M
2023,SE,FT,Data Scientist,244000,CA,0,CA,M
2023,SE,FT,Data Scientist,157000,CA,0,CA,M
2023,SE,FT,Research Scientist,136000,US,100,US,M
2023,SE,FT,Research Scientist,90600,US,100,US,M
2023,EN,FT,Data Engineer,49216,GB,100,GB,M
2023,EN,FT,Data Engineer,43064,GB,100,GB,M
2023,SE,FT,Other,160000,IN,100,IN,L
2023,SE,FT,Other,91773,ES,100,ES,M
2023,SE,FT,Machine Learning Engineer,315300,US,100,US,M
2023,SE,FT,Machine Learning Engineer,210200,US,100,US,M
2023,MI,FT,Data Analytics Manager,177000,US,0,US,M
2023,MI,FT,Data Analytics Manager,110000,US,0,US,M
2023,MI,FT,Data Analyst,65000,US,100,US,M
2023,MI,FT,Data Analyst,55000,US,100,US,M
2023,MI,FT,Data Scientist,183200,US,0,US,M
2023,MI,FT,Data Scientist,122200,US,0,US,M
2023,MI,FT,AI Research Engineer,150000,TN,100,US,M
2023,SE,FT,Data Scientist,131000,US,100,US,M
2023,SE,FT,Data Scientist,101000,US,100,US,M
2023,SE,FT,Business Intelligence Analyst,171050,US,100,US,M
2023,SE,FT,Business Intelligence Analyst,124400,US,100,US,M
2023,SE,FT,Data Scientist,187000,US,100,US,M
2023,SE,FT,Data Scientist,128000,US,100,US,M
2023,SE,FT,Data Analyst,138000,US,0,US,M
2023,SE,FT,Data Analyst,92000,US,0,US,M
2023,EX,FT,Data Engineer,200000,US,0,US,M
2023,SE,FT,Data Architect,138000,GB,100,GB,M
2023,SE,FT,Data Architect,92000,GB,100,GB,M
2023,SE,FT,Business Intelligence Engineer,241300,US,0,US,L
2023,SE,FT,Business Intelligence Engineer,124100,US,0,US,L
2023,SE,FT,Data Scientist,152000,US,100,US,M
2023,SE,FT,Data Engineer,288000,US,100,US,M
2023,SE,FT,Data Engineer,107968,DE,100,DE,M
2023,SE,FT,Data Engineer,90599,DE,100,DE,M
2023,SE,FT,Data Scientist,189750,US,0,US,M
2023,SE,FT,Data Engineer,252000,US,100,US,M
2023,MI,FT,Data Scientist,82254,CA,100,CA,L
2023,MI,FT,Data Scientist,61699,CA,100,CA,L
2023,EX,FT,Business Intelligence Engineer,247500,US,0,US,M
2023,EX,FT,Business Intelligence Engineer,172200,US,0,US,M
2023,MI,FT,Business Intelligence Analyst,87500,US,100,US,M
2023,MI,FT,Business Intelligence Analyst,62500,US,100,US,M
2023,SE,FT,Analytics Engineer,146000,CA,100,CA,M
2023,SE,FT,Analytics Engineer,108000,CA,100,CA,M
2023,SE,FT,Research Engineer,273000,US,0,US,M
2023,SE,FT,Research Engineer,166500,US,0,US,M
2023,EN,FT,Research Analyst,65000,US,0,US,M
2023,EN,FT,Research Analyst,45000,US,0,US,M
2023,SE,FT,Data Scientist,174000,US,0,US,M
2023,SE,FT,Data Scientist,189750,CA,100,CA,M
2023,SE,FT,Data Scientist,119213,CA,100,CA,M
2023,SE,FT,Analytics Engineer,190000,CA,100,CA,M
2023,SE,FT,Analytics Engineer,140000,CA,100,CA,M
2023,SE,FT,Machine Learning Engineer,228830,US,0,US,M
2023,SE,FT,Machine Learning Engineer,148590,US,0,US,M
2023,MI,FT,AI Developer,140000,US,100,US,S
2023,SE,FT,Machine Learning Scientist,180514,GB,100,GB,M
2023,SE,FT,Machine Learning Scientist,108308,GB,100,GB,M
2023,SE,FT,Machine Learning Scientist,220000,US,0,US,M
2023,SE,FT,Machine Learning Scientist,170000,US,0,US,M
2023,SE,FT,Business Intelligence Analyst,169000,US,0,US,M
2023,SE,FT,Business Intelligence Analyst,110600,US,0,US,M
2023,SE,FT,Data Engineer,77737,ES,100,ES,M
2023,SE,FT,Data Engineer,64311,ES,100,ES,M
2023,SE,FT,Data Engineer,78000,US,0,US,M
2023,SE,FT,Data Engineer,75577,IT,100,IT,M
2023,SE,FT,Data Engineer,62433,IT,100,IT,M
2023,MI,FT,Power BI Developer,64781,PL,100,DK,L
2023,SE,FT,Data Analyst,81900,US,0,US,M
2023,SE,FT,Data Engineer,199000,GB,0,GB,M
2023,SE,FT,Data Engineer,162000,GB,0,GB,M
2023,SE,FT,Data Analyst,67672,GB,0,GB,M
2023,SE,FT,Data Engineer,208000,US,100,US,M
2023,SE,FT,Data Engineer,109500,US,100,US,M
2023,SE,FT,Data Operations Engineer,240000,US,0,US,M
2023,SE,FT,Data Operations Engineer,238530,US,0,US,M
2023,SE,FT,Data Quality Analyst,95000,US,0,US,M
2023,SE,FT,Data Quality Analyst,82000,US,0,US,M
2023,EX,FT,Data Analyst,80000,US,0,US,M
2023,EX,FT,Data Analyst,70000,US,0,US,M
2023,SE,FT,Data Scientist,154700,US,0,US,M
2023,SE,FT,Data Scientist,118900,US,0,US,M
2023,SE,FT,Data Engineer,232960,US,0,US,M
2023,SE,FT,Data Engineer,166400,US,0,US,M
2023,MI,FT,Data Scientist,156000,US,0,US,M
2023,MI,FT,Data Scientist,105000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,193000,CA,100,CA,M
2023,SE,FT,Machine Learning Engineer,143000,CA,100,CA,M
2023,SE,FT,Data Analyst,138860,US,0,US,M
2023,SE,FT,Data Analyst,119610,US,0,US,M
2023,SE,FT,Data Scientist,205485,US,0,US,M
2023,SE,FT,Data Scientist,156560,US,0,US,M
2023,SE,FT,Machine Learning Engineer,210600,GB,100,GB,M
2023,SE,FT,Machine Learning Engineer,135000,GB,100,GB,M
2023,SE,FT,Analytics Engineer,170000,US,0,US,M
2023,MI,FT,Data Engineer,105000,US,0,US,M
2023,MI,FT,Data Scientist,135000,GB,100,GB,M
2023,MI,FT,Data Scientist,100000,GB,100,GB,M
2023,MI,FT,Data Scientist,70132,GB,0,GB,M
2023,MI,FT,Data Scientist,51676,GB,0,GB,M
2023,SE,FT,Data Scientist,92280,GB,100,GB,M
2023,SE,FT,Data Scientist,79976,GB,100,GB,M
2022,MI,FT,Business Intelligence Developer,15000,GH,100,GH,M
2023,SE,FT,Applied Data Scientist,64781,DE,0,DE,L
2023,SE,FT,Data Analyst,144100,US,100,US,M
2023,SE,FT,Data Analyst,89100,US,100,US,M
2023,SE,FT,Research Engineer,140000,US,0,US,M
2023,SE,FT,Research Engineer,100000,US,0,US,M
2023,SE,FT,Data Engineer,193600,US,0,US,M
2023,SE,FT,Data Engineer,119700,US,0,US,M
2023,SE,FT,Data Analyst,94000,US,100,US,M
2023,SE,FT,Data Analyst,81900,US,100,US,M
2023,EX,FT,Data Scientist,131721,NL,50,NL,L
2023,MI,FT,Machine Learning Engineer,180000,US,0,US,M
2023,MI,FT,Machine Learning Engineer,120000,US,0,US,M
2023,SE,FT,Data Engineer,242000,CA,0,CA,M
2023,SE,FT,Data Engineer,134000,CA,0,CA,M
2023,SE,FT,Data Strategist,104000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,258800,GB,0,GB,M
2023,SE,FT,Machine Learning Engineer,199200,GB,0,GB,M
2023,SE,FT,Data Scientist,201000,US,0,US,M
2023,SE,FT,Research Engineer,141100,US,0,US,M
2023,SE,FT,Research Engineer,94100,US,0,US,M
2023,SE,FT,Data Scientist,126000,US,0,US,M
2023,MI,FT,Data Engineer,104584,GB,100,GB,M
2023,SE,FT,Analytics Engineer,208500,US,0,US,M
2023,SE,FT,Analytics Engineer,165000,US,0,US,M
2023,SE,FT,Data Engineer,77737,DE,50,DE,L
2023,SE,FT,Data Engineer,86374,DE,100,SE,L
2023,SE,FT,Business Intelligence Developer,169000,US,0,US,M
2023,SE,FT,Business Intelligence Developer,110600,US,0,US,M
2023,MI,FT,Machine Learning Software Engineer,24322,IN,50,IN,L
2023,SE,FT,BI Analyst,130800,US,100,US,M
2023,SE,FT,BI Analyst,87200,US,100,US,M
2023,SE,FT,Data Engineer,215000,US,100,US,M
2023,MI,FT,Data Scientist,61520,GB,100,GB,M
2023,MI,FT,Data Scientist,49216,GB,100,GB,M
2023,SE,FT,Machine Learning Engineer,238000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,173000,US,100,US,M
2023,EX,FT,Data Engineer,205785,GB,100,GB,M
2023,EX,FT,Data Engineer,123471,GB,100,GB,M
2023,SE,FT,Data Scientist,299500,US,0,US,M
2023,SE,FT,Data Scientist,245100,US,0,US,M
2023,EN,FT,AI Programmer,40000,KR,0,KR,S
2023,SE,FT,Data Scientist,71259,ES,100,ES,M
2023,SE,FT,Machine Learning Engineer,290000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,226000,US,100,US,M
2023,SE,FT,Data Scientist,161000,US,100,US,M
2023,SE,FT,Data Scientist,151000,US,100,US,M
2023,SE,FT,Data Analyst,53120,EE,0,EE,M
2023,SE,FT,Data Analyst,38868,EE,0,EE,M
2023,SE,FT,Data Engineer,136994,US,100,US,M
2023,SE,FT,Data Scientist,214500,US,0,US,M
2023,SE,FT,Analytics Engineer,120000,US,100,US,M
2023,SE,FT,Data Engineer,278300,US,0,US,M
2023,SE,FT,Data Engineer,205700,US,0,US,M
2023,SE,FT,Applied Scientist,185900,US,0,US,M
2023,SE,FT,Applied Scientist,167310,US,0,US,M
2023,MI,FT,Data Engineer,114000,US,100,US,M
2023,SE,FT,Data Engineer,194000,US,0,US,M
2023,SE,FT,Data Engineer,161000,US,0,US,M
2023,EN,FT,Research Engineer,32390,FR,0,FR,M
2023,SE,FT,Machine Learning Engineer,184950,US,0,US,M
2023,SE,FT,Machine Learning Engineer,119250,US,0,US,M
2023,SE,FT,Data Engineer,178500,US,100,US,M
2023,SE,FT,Data Engineer,136000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,189000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,159090,US,100,US,M
2023,MI,FT,Data Engineer,82000,US,0,US,M
2023,SE,FT,Data Engineer,149076,US,100,US,M
2023,SE,FT,Data Engineer,82365,US,100,US,M
2023,SE,FT,Data Engineer,194595,US,0,US,M
2023,SE,FT,Machine Learning Engineer,305000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,245000,US,0,US,M
2023,SE,FT,Data Scientist,205485,US,100,US,M
2023,SE,FT,Data Scientist,156560,US,100,US,M
2023,SE,FT,Data Analyst,168000,US,100,US,L
2023,SE,FT,Data Analyst,78400,US,100,US,L
2023,SE,FT,Machine Learning Engineer,175000,US,0,US,M
2023,EX,FT,Data Engineer,130002,US,100,US,M
2023,EX,FT,Data Engineer,71908,US,100,US,M
2023,SE,FT,Data Analyst,212000,US,0,US,M
2023,SE,FT,Data Analyst,132000,US,0,US,M
2023,MI,FT,Data Analyst,177000,US,0,US,M
2023,SE,FT,Data Analyst,148000,US,0,US,M
2023,SE,FT,Applied Scientist,248100,US,0,US,M
2023,SE,FT,Applied Scientist,145900,US,0,US,M
2023,SE,FT,Data Lead,155000,US,0,US,M
2023,SE,FT,Data Lead,38000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,218000,US,100,US,M
2023,SE,FT,Analytics Engineer,235400,US,100,US,M
2023,SE,FT,Analytics Engineer,108320,US,100,US,M
2023,SE,FT,Data Analyst,115934,US,100,US,M
2023,SE,FT,Data Analyst,81666,US,100,US,M
2023,MI,FT,Data Analyst,79000,US,0,US,M
2023,SE,FT,Research Scientist,273400,US,0,US,M
2023,SE,FT,Research Scientist,182200,US,0,US,M
2023,MI,FT,Data Analyst,160000,US,0,US,M
2023,MI,FT,Data Analyst,112000,US,0,US,M
2023,SE,FT,Data Scientist,285000,US,100,US,M
2023,SE,FT,Data Scientist,154000,US,100,US,M
2023,SE,FT,Applied Scientist,220000,US,0,US,M
2023,SE,FT,Applied Scientist,170000,US,0,US,M
2023,MI,FT,Data Engineer,200000,US,100,US,M
2023,MI,FT,Applied Scientist,250000,US,0,US,M
2023,MI,FT,Applied Scientist,125000,US,0,US,M
2023,MI,FT,Research Scientist,275000,US,0,US,M
2023,MI,FT,Research Scientist,200000,US,0,US,M
2023,SE,FT,Data Scientist,177000,GB,0,GB,M
2023,SE,FT,Data Scientist,136000,GB,0,GB,M
2023,SE,FT,Data Analyst,122720,US,0,US,M
2023,SE,FT,Data Engineer,231500,US,0,US,M
2023,SE,FT,Data Engineer,118000,US,0,US,M
2023,EX,FT,Data Scientist,299500,US,100,US,M
2023,EX,FT,Data Scientist,249600,US,100,US,M
2023,MI,FT,Data Analyst,15680,PH,50,PH,L
2023,SE,FT,Machine Learning Engineer,297000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,138000,US,0,US,M
2023,SE,FT,Data Scientist,267100,US,100,US,M
2023,SE,FT,Data Scientist,167200,US,100,US,M
2023,SE,FT,Data Architect,188500,US,100,US,M
2023,SE,FT,Data Architect,117000,US,100,US,M
2023,SE,FT,Data Scientist,150931,US,0,US,M
2023,SE,FT,Data Scientist,143250,US,0,US,M
2023,SE,FT,Data Engineer,231000,US,100,US,M
2023,SE,FT,Data Engineer,157250,US,100,US,M
2023,SE,FT,Machine Learning Scientist,240000,US,100,US,M
2023,SE,FT,Machine Learning Scientist,157250,US,100,US,M
2023,SE,FT,Data Engineer,232000,US,0,US,M
2023,SE,FT,Data Scientist,277300,GB,0,GB,M
2023,SE,FT,Data Scientist,213300,GB,0,GB,M
2023,SE,FT,Data Engineer,209000,US,0,US,M
2023,SE,FT,Data Scientist,184250,US,0,US,M
2023,SE,FT,Data Scientist,167500,US,0,US,M
2023,SE,FT,Data Engineer,85000,US,100,US,M
2023,MI,FT,Computer Vision Engineer,110736,GB,100,GB,M
2023,MI,FT,Computer Vision Engineer,92280,GB,100,GB,M
2023,SE,FT,Data Analyst,154440,US,0,US,M
2023,SE,FT,Data Analyst,68550,US,0,US,M
2023,EN,FT,Data Analyst,90000,US,0,US,M
2023,SE,FT,Data Engineer,226600,US,0,US,M
2023,SE,FT,Data Engineer,140100,US,0,US,M
2023,EN,FT,Data Analyst,49216,GB,0,GB,M
2023,EN,FT,Data Analyst,41833,GB,0,GB,M
2023,SE,FT,Data Architect,80000,US,0,US,M
2023,SE,FT,Data Architect,52500,US,0,US,M
2023,SE,FT,Research Engineer,253000,US,100,US,M
2023,SE,FT,Research Engineer,156400,US,100,US,M
2023,SE,FT,Machine Learning Engineer,235000,US,0,US,M
2023,SE,FT,Data Analyst,223100,US,0,US,L
2023,SE,FT,Data Analyst,114700,US,0,US,L
2023,SE,FT,Data Analyst,172800,GB,100,GB,M
2023,SE,FT,Data Analyst,110000,GB,100,GB,M
2023,MI,FT,Data Engineer,152375,US,100,US,M
2023,MI,FT,Data Engineer,94000,US,100,US,M
2023,SE,FT,Data Engineer,183000,CA,0,CA,M
2023,SE,FT,Data Engineer,125000,CA,0,CA,M
2023,SE,FT,Data Analyst,120350,US,0,US,M
2023,SE,FT,Data Analyst,74400,US,0,US,M
2023,SE,FT,Data Analyst,134000,US,100,US,M
2023,SE,FT,Data Engineer,57007,EE,0,EE,M
2023,SE,FT,Data Engineer,44051,EE,0,EE,M
2023,SE,FT,Data Engineer,258750,US,100,US,M
2023,SE,FT,Data Engineer,172500,US,100,US,M
2023,EX,FT,Data Engineer,220000,US,0,US,M
2023,EX,FT,Data Engineer,150000,US,0,US,M
2023,SE,FT,Data Engineer,109528,US,0,US,M
2023,MI,FT,Machine Learning Engineer,287500,AU,0,AU,M
